TITCK_ID,TITCK_Ilac_Adi,ATC_Barkod,ATC_Kodu,ATC_Durumu,Match Score
611,"AMGEVİTA 20 MG/0,4 ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ENJEKTÖR",8699862950190,L04AB04,Aktif,84.57
612,AMGEVİTA 40 MG/0.8 ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ENJEKTÖR,8699862950213,L04AB04,Aktif,84.66
613,AMGEVİTA 40 MG/0.8 ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR KALEM,8699862950237,L04AB04,Aktif,83.46
614,AMIDOVIN 150 MG/3 ML IV ENJEKSİYONLUK ÇÖZELTİ,8699814750359,C01BD01,Aktif,71.39
626,AMIKOZIT 100MG/2 ML IM/IV ENJEKSİYONLUK ÇÖZELTİ,8681801771003,J01GB06,Aktif,75.91
627,AMIKOZIT 500MG/2 ML IM/IV ENJEKSİYONLUK ÇÖZELTİ,8681801771003,J01GB06,Aktif,74.88
636,AMLODIS 10 MG TABLET,8699502012875,C08CA01,Aktif,73.95
637,AMLODIS 5 MG TABLET,8699502012820,C08CA01,Aktif,73.74
641,AMLOHEX  5 MG TABLET,8699516018443,C08CA01,Pasif,70.61
642,AMLOHEX 10 MG TABLET,8699516018467,C08CA01,Pasif,70.86
643,AMLOHEX 10 MG TABLET,8699516018467,C08CA01,Pasif,73.19
644,AMLOHEX 5 MG TABLET,8699516018443,C08CA01,Pasif,72.97
645,AMLOKARD 10 MG TABLET,8699536010236,C08CA01,Aktif,86.2
646,AMLOKARD 5 MG TABLET,8699536010229,C08CA01,Aktif,86.09
663,AMLOVAS 10  MG TABLET,8699580010091,C08CA01,Pasif,86.99
664,AMLOVAS 5 MG TABLET,8699580010077,C08CA01,Pasif,86.89
695,AMPISINA 1G TABLET,8699541010108,J01CA01,Pasif,79.56
699,AMPISINA KAPSÜL 250MG,8699541150309,J01CA01,Pasif,79.16
700,AMPISINA KAPSÜL 500MG,8699541150309,J01CA01,Pasif,80.83
701,AMVASTAN 10 MG FILM KAPLı TABLET,8680199090338,C10AA05,Pasif,76.84
702,AMVASTAN 20 MG FILM KAPLı TABLET,8680199090338,C10AA05,Pasif,78.02
703,AMVASTAN 40 MG FİLM KAPLI TABLET,8680199090338,C10AA05,Pasif,74.82
704,AMVASTAN 80 MG FİLM KAPLI TABLET,8680199090338,C10AA05,Pasif,74.44
705,ANAFRANİL 10 MG DRAJE,8699525120010,N06AA04,Pasif,77.4
706,ANAFRANİL 25 MG DRAJE,8699525120010,N06AA04,Pasif,75.35
710,ANAZOL 1 MG FİLM KAPLI TABLET,8699828091226,L02BG03,Pasif,85.05
711,ANBINEX 1000IU İNFÜZYON İÇIN LIYOFILIZE TOZ İÇEREN FLAKON,8699769980085,B01AB02,Pasif,74.85
712,ANBINEX 500IU İNFÜZYON İÇIN LIYOFILIZE TOZ İÇEREN FLAKON,8699769980092,B01AB02,Pasif,74.59
717,ANDAZOL 200 MG FILM TABLET,8699578090029,P02CA03,Pasif,87.52
718,ANDAZOL 200 MG/10 ML SÜSPANSIYON,8699578700034,P02CA03,Aktif,96.38
719,ANDAZOL 400MG FILM KAPLI TABLET,8699578090098,P02CA03,Aktif,89.49
730,ANDROVİUM % 2 TOPİKAL KÖPÜK,8699708310027,D11AX01,Pasif,70.98
732,ANDROVİUM % 5 TOPİKAL KÖPÜK,8699708310041,D11AX01,Pasif,70.89
740,ANGETİN 10 MG FİLM KAPLI TABLET,8699565090285,N06DX01,Pasif,70.12
741,ANGETİN 20 MG FİLM KAPLI TABLET,8699565090292,N06DX01,Pasif,70.17
755,ANKEP 300 MG FİLM KAPLI TABLET,8699565090131,N05AH04,Aktif,72.06
756,ANKEP 400 MG FİLM KAPLI TABLET,8699565090131,N05AH04,Aktif,71.06
763,ANLEV  1000  MG  FILM  KAPLı  TABLET,8699565090278,N03AX14,Pasif,85.03
765,ANLEV 250 MG FILM KAPLı TABLET,8699565090247,N03AX14,Pasif,85.61
766,ANLEV 500 MG FILM KAPLı TABLET,8699565090254,N03AX14,Pasif,85.5
767,ANLEV 750 MG FILM KAPLı TABLET,8699565090261,N03AX14,Pasif,85.52
768,"ANORO ELLİPTA 62,5 MCG + 25 MCG KULLANIMA HAZIR İNHALASYON TOZU",8699522557660,R03AL03,Aktif,73.88
771,ANSİOX 0.5 MG TABLET,8699033010326,N05BA12,Aktif,84.95
772,ANSİOX 1 MG TABLET,8699033010333,N05BA12,Aktif,84.78
773,ANTABUS 500 MG TABLET,8699540010208,N07BB01,Aktif,90.79
784,ANTEPSIN SÜSPANSIYON,8699569700081,A02BX02,Aktif,72.69
786,ANTHIX 10 MG TABLET,8699527010955,R06AX28,Aktif,81.32
790,ANTI-D IMMUNGLOBULIN GRIFOLS 1500 IU (300 MCG)/2 ML IM ENJEKSIYON IÇIN ÇÖZELTI IÇEREN KULLANIMA HAZIR ENJEKTÖR,8699769980139,J06BB01,Pasif,90.4
793,ANTI-FOSFAT CA 700MG FILM TABLET,8699708090103,V03AE07,Pasif,75.73
795,ANTI-FOSFAT CC 500 MG FİLM KAPLI TABLET,8699708090097,A12AA04,Aktif,77.99
796,ANTI-FOSFAT CC 500MG FILM KAPLI TABLET,8699708090097,A12AA04,Aktif,76.03
799,ANTI-POTASIUM GRANÜL,8699708240218,V03AE01,Pasif,71.92
801,ANTİ-SKAB %5 DERI KREMI,8681801350512,P03AC04,Aktif,75.94
802,ANTİ-SKAB %5 LOSYON,8681801480523,P03AC04,Aktif,83.02
814,ANTOKSİ-C 500 MG/5 ML I.V. ENJEKSIYON İçIN ÇöZELTI,8699606756927,A11GA01,Aktif,72.5
829,"APACLOT 2,5 MG FİLM KAPLI TABLET",8699525090911,B01AF02,Aktif,72.99
830,APACLOT 5 MG FİLM KAPLI TABLET,8699525090928,B01AF02,Aktif,72.73
831,"APELTO 2,5 MG FILM KAPLı TABLET",8699717090989,B01AF02,Aktif,70.0
833,"APFECTO % 0,3 GÖZ DAMLASI, SÜSPANSİYON",8680199718416,S01BC10,Aktif,89.64
834,"APFECTO %0.1 GöZ DAMLASı, SüSPANSIYON",8680199718416,S01BC10,Aktif,93.11
835,APIDRA 100 UML SOLOSTAR ENJEKSIYONLUK ÇöZELTI İçEREN KULLANıMA HAZıR KALEM,8699809950665,A10AB06,Aktif,78.82
839,APILEP 150 MG FILM TABLET,8699536091587,N03AF02,Pasif,78.23
840,APILEP 300 MG FILM TABLET,8699536091617,N03AF02,Pasif,78.04
841,APILEP 600 MG FILM TABLET,8699536091648,N03AF02,Pasif,78.4
842,APİREKS 100MG/5ML PEDIATRIK SÜSPANSIYON,8699569700173,M01AE01,Aktif,77.15
847,APIXENTA  5  MG  FILM  KAPLı  TABLET,8699514095507,B01AF02,Aktif,73.18
848,APIXENTA 2.5 MG FILM KAPLı TABLET,8699514095491,B01AF02,Aktif,73.43
850,APO-ALPRAZ 1MG TABLET,8698792011223,N05BA12,Pasif,80.17
851,APO-GO 20MG/2ML ENJEKSIYONLUK VEYA İNFÜZYONLUK ÇÖZELTI IÇEREN AMPUL,8699514750161,N04BC07,Pasif,76.09
852,APO-GO 50MG/5ML ENJEKSIYONLUK VEYA İNFÜZYONLUK ÇÖZELTI IÇEREN AMPUL,8699514750178,N04BC07,Pasif,76.31
855,APRALJİN FORTE 550 MG FILM KAPLı TABLET,8699525092199,M01AE02,Aktif,70.04
856,APRALJIN FORTE 550MG FILM TABLET,8699525092199,M01AE02,Aktif,71.39
857,APRANAX 275 MG FILM KAPLI TABLET,8699514091509,M01AE02,Aktif,79.43
858,APRANAX FORT 550 MG FILM KAPLI TABLET,8699514091523,M01AE02,Aktif,77.45
863,APRAZOL 30 MG MİKROPELLET KAPSÜL,8699570160034,A02BC03,Pasif,87.83
870,APROKAM 50MG İNTRAKAMERAL ENJEKSIYONLUK ÇöZELTI TOZU,8680177220108,S01AA27,Pasif,77.04
873,APROMED 275 MG FILM KAPLı TABLET,8699828090120,M01AE02,Pasif,73.31
874,APROMED FORT 550 MG FILM KAPLı TABLET,8699828090106,M01AE02,Pasif,76.08
875,APROWELL 275 MG TABLET,8699543010267,M01AE02,Pasif,77.89
876,APROWELL FORT 550 MG TABLET,8699543010274,M01AE02,Aktif,75.69
879,ARAMİD 10 MG FİLM KAPLI TABLET,8699828091257,L04AK01,Aktif,78.62
880,ARAMID 100 MG FILM TABLET,8699828091257,L04AK01,Aktif,94.64
881,ARAMİD 20 MG FİLM KAPLI TABLET,8699828091264,L04AK01,Aktif,78.66
882,ARANESP 10 MCG KULLANIMA HAZIR DOLU ENJEKTÖR IÇINDE ENJEKSIYONLUK ÇÖZELTI,8699862950015,B03XA02,Aktif,90.33
883,ARANESP 100 MCG KULLANIMA HAZIR DOLU ENJEKTÖR IÇINDE ENJEKSIYONLUK ÇÖZELTI,8699862950084,B03XA02,Aktif,90.36
884,ARANESP 150 MCG KULLANIMA HAZIR DOLU ENJEKTÖR IÇINDE ENJEKSIYONLUK ÇÖZELTI,8699862950091,B03XA02,Aktif,90.46
885,ARANESP 20 MCG KULLANIMA HAZIR DOLU ENJEKTÖR IÇINDE ENJEKSIYONLUK ÇÖZELTI,8699862950022,B03XA02,Aktif,90.34
886,ARANESP 30 MCG KULLANIMA HAZIR DOLU ENJEKTÖR IÇINDE ENJEKSIYONLUK ÇÖZELTI,8699862950039,B03XA02,Aktif,90.34
887,ARANESP 40 MCG KULLANIMA HAZIR DOLU ENJEKTÖR IÇINDE ENJEKSIYONLUK ÇÖZELTI,8699862950046,B03XA02,Aktif,90.43
888,ARANESP 50 MCG KULLANIMA HAZIR DOLU ENJEKTÖR IÇINDE ENJEKSIYONLUK ÇÖZELTI,8699862950053,B03XA02,Aktif,90.34
889,ARANESP 60 MCG KULLANIMA HAZIR DOLU ENJEKTÖR IÇINDE ENJEKSIYONLUK ÇÖZELTI,8699862950060,B03XA02,Aktif,90.41
890,ARANESP 80 MCG KULLANIMA HAZIR DOLU ENJEKTÖR IÇINDE ENJEKSIYONLUK ÇÖZELTI,8699862950077,B03XA02,Aktif,90.49
891,ARAVA 10 MG FILM KAPLI TABLET,8699809090460,L04AK01,Pasif,93.78
892,ARAVA 100 MG FİLM KAPLI TABLET,8699809090484,L04AK01,Pasif,90.28
893,ARAVA 20 MG FİLM KAPLI TABLET,8699809090477,L04AK01,Aktif,90.24
896,ARBESTA 150 MG FİLM KAPLI TABLET,8699543091075,C09CA04,Aktif,87.47
897,ARBESTA 300 MG FİLM KAPLI TABLET,8699543091099,C09CA04,Aktif,87.42
898,"ARBESTA PLUS 150/12,5 FILM TABLET",8699543091075,C09CA04,Aktif,73.13
899,"ARBESTA PLUS 300/12,5 MG FILM TABLET",8699543091099,C09CA04,Aktif,72.88
903,ARCALION 200MG DRAJE,8699552120315,A11DA02,Aktif,87.69
904,ARCAPTA 150 MCG İNHALER KAPSÜL,8699074550126,R03AC18,Pasif,78.56
909,AREX 25 MG FILM KAPLı TABLET,8681911090049,M01AE17,Aktif,79.05
913,ARFELIP 267 MG SERT KAPSüL,8699543150314,C10AB05,Aktif,94.59
917,ARİA-DES 5 MG FİLM TABLET,8680760091047,R06AX27,Aktif,75.58
918,ARICEPT 10 MG FILM KAPLı TABLET,8699532095183,N06DA02,Pasif,75.48
919,ARICEPT 5 MG FILM KAPLı TABLET,8699532095183,N06DA02,Pasif,74.37
920,ARICEPT EVESS 10 MG AğıZDA DAğıLAN TABLET,8699532075727,N06DA02,Pasif,82.62
921,ARIFAY 10 MG AĞIZDA DAĞILAN TABLET,8699502050075,N05AX12,Aktif,95.93
922,ARIFAY 15 MG AĞIZDA DAĞILAN TABLET,8699502050082,N05AX12,Pasif,95.98
923,ARIFAY 30 MG  AĞIZDA DAĞILAN TABLET,8699502050099,N05AX12,Pasif,95.93
924,ARIFAY 5 MG TABLET,8699502013858,N05AX12,Aktif,93.72
926,ARİMİDEX 1 MG FILM KAPLI TABLET,8699586094163,L02BG03,Aktif,84.94
929,ARİPA 1 MG/ML ORAL ÇÖZELTİ,8699543590080,N05AX12,Aktif,86.72
930,ARIPA 10 MG TABLET,8699543010991,N05AX12,Aktif,95.4
931,ARIPA 15 MG TABLET,8699543011011,N05AX12,Aktif,79.68
932,ARİPA 2 MG TABLET,8699543011318,N05AX12,Aktif,85.35
934,ARIPA 30 MG TABLET,8699543011035,N05AX12,Aktif,95.42
935,ARIPA 5 MG TABLET,8699543010977,N05AX12,Aktif,95.36
941,ARİSTU 1 MG FİLM KAPLI TABLET,8699650982020,L02BG03,Aktif,76.35
946,ARIXTRA 10 MG/0.8 ML ENJEKSIYONLUK ÇÖZELTI IÇEREN KULLANIMA HAZIR ŞIRINGA,8699522957682,B01AX05,Pasif,74.24
947,"ARİXTRA 2,5 MG /0,5 ML ENJEKSİYONLUK ÇÖZELTİ",8699874080250,B01AX05,Aktif,75.08
948,ARIXTRA 5 MG/0.4 ML ENJEKSIYONLUK ÇÖZELTI IÇEREN KULLANIMA HAZIR ŞIRINGA,8699522957682,B01AX05,Pasif,74.4
949,ARIXTRA 7.5 MG/0.6 ML ENJEKSIYONLUK ÇÖZELTI IÇEREN KULLANIMA HAZIR ŞIRINGA,8699522957859,B01AX05,Pasif,73.08
954,"ARLEC 12,5 MG TABLET",8699543010649,C07AG02,Aktif,90.35
955,ARLEC 25 MG TABLET,8699543010656,C07AG02,Aktif,90.16
956,"ARLEC 3,125 MG TABLET",8699543010625,C07AG02,Aktif,80.23
957,"ARLEC 6,25 MG TABLET",8699543010632,C07AG02,Aktif,79.75
968,ARMEC 3 MG TABLET,8699543011295,P02CF01,Aktif,78.95
970,ARMIPIN 80/5 MG TABLET,8680881012884,C09DB04,Aktif,70.06
971,ARMIRO 100 MG SERT KAPSüL,8680186490370,G04BX15,Aktif,70.39
1003,ARTOXAN 20 MG FİLM KAPLI TABLET,8680199093636,M01AC02,Pasif,70.21
1005,ARTRİL 600 MG FİLM TABLET,8699502092303,M01AE01,Pasif,76.03
1006,"ARTROCOL % 2,5 JEL  (üRETIM YERI: WORLD MEDICINE İLAç SAN. VE TIC. A.Ş. BAğCıLAR / İSTANBUL)",8680199342079,M02AA10,Aktif,74.57
1007,"ARTROCOL % 2,5 JEL  (üRETIM YERI: WORLD MEDICINE İLAç SAN. VE TIC. A.Ş. ÇERKEZKöY/ TEKIRDAğ)",8680199342079,M02AA10,Aktif,73.47
1010,ARTRODAR 50 MG KAPSÜL,8699821151545,M01AX21,Pasif,83.16
1013,ARTROJECT 10 MG/ML S.C. ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ŞIRINGA,8699525950017,L04AX03,Pasif,74.45
1014,"ARTROJECT 15 MG/1,5 ML S.C. ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ŞIRINGA",8699525950031,L04AX03,Pasif,75.5
1015,ARTROJECT 20 MG/2 ML S.C. ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ŞIRINGA,8699525950048,L04AX03,Pasif,75.14
1016,"ARTROJECT 25 MG/2,5 ML S.C. ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ŞIRINGA",8699525950048,L04AX03,Pasif,73.98
1017,"ARTROJECT 7,5 MG/0,75 ML S.C. ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ŞIRINGA",8699525950024,L04AX03,Pasif,76.13
1018,ARTROPAN 20 MG/ML ENJEKSIYONLUK SüSPANSIYON,8699828750345,H02AB08,Aktif,75.22
1030,ARVİLA 250 MG TABLET,8699586013331,L02BX03,Aktif,73.37
1032,ARYPEZ 10 MG FİLM TABLET,8699578090067,N06DA02,Pasif,74.71
1033,ARYPEZ 5 MG FİLM TABLET,8699578090067,N06DA02,Pasif,75.41
1037,AS-ATENS 100MG TABLET,8698792011162,C07AB03,Pasif,93.18
1038,AS-ATOKS 10MG FILM KAPLI TABLET,8698792090686,C10AA05,Pasif,87.02
1039,AS-ATOKS 20MG FILM KAPLI TABLET,8698792090693,C10AA05,Pasif,87.01
1040,AS-ATOKS 40MG FILM KAPLI TABLET,8698792090709,C10AA05,Pasif,86.05
1041,AS-ATOKS 80MG FILM KAPLI TABLET,8698792090716,C10AA05,Pasif,85.51
1042,AS-CILOG 20MG FILM KAPLI,8698792090020,N06AB04,Pasif,74.47
1044,AS-CLODIP 75 MG FILM TABLET,8698792090136,B01AC04,Pasif,85.46
1045,AS-GABAPEN 600MG FILM KAPLI TABLET,8698792090488,N02BF01,Pasif,93.93
1046,AS-GABAPEN 800MG FILM KAPLI TABLET,8698792090495,N02BF01,Pasif,94.83
1052,AS-LUNEX10MG TABLET,8698792010288,L04AK01,Pasif,92.23
1053,AS-LUNEX20MG TABLET,8698792010295,L04AK01,Pasif,92.3
1056,AS-PINEKS 10 MG AĞIZDA DAĞILABILIR TABLET,8698792050932,N05AH03,Pasif,98.17
1057,AS-PINEKS 15 MG AĞIZDA DAĞILABILIR TABLET,8698792050925,N05AH03,Pasif,97.06
1058,AS-PINEKS 20 MG AĞIZDA DAĞILABILIR TABLET,8698792050925,N05AH03,Pasif,82.83
1059,AS-PINEKS 5 MG AĞIZDA DAĞILABILIR TABLET,8698792050925,N05AH03,Pasif,98.16
1060,AS-RİSPER 1MG/ML ORAL ÇÖZELTİ,8698792570164,N05AX08,Pasif,87.74
1061,AS-SETRAL 50MG FİLM TAB.,8698792090457,N06AB06,Pasif,75.69
1062,AS-TOPIRAM 100MG FILM TABLET,8698792090426,N03AX11,Pasif,92.58
1063,AS-TOPIRAM 200MG FILM TABLET,8698792090419,N03AX11,Pasif,91.39
1064,AS-TOPIRAM 25MG FILM TABLET,8698792090402,N03AX11,Pasif,91.45
1065,AS-TOPIRAM 50MG FILM TABLET,8698792090419,N03AX11,Pasif,92.13
1067,ASACOL 500 MG SUPOZİTUVAR,8699586892035,A07EC02,Aktif,81.24
1068,ASACOL 800 MG ENTERİK KAPLI TABLET,8699586042058,A07EC02,Aktif,90.76
1070,ASAZIN 4 G/60 G REKTAL SüSPANSIYON,8699293925972,A07EC02,Pasif,98.36
1080,ASEKET 25 MG / 500 MG FİLM KAPLI TABLET,8699591090426,M01AE17,Pasif,72.01
1088,ASEMAX 125MG/5ML ORAL SÜSPANSİYON HAZIRLAMAK İÇİN KURU TOZ,8699570280022,J01DD15,Pasif,76.14
1089,ASEMAX 250 MG/5 ML ORAL SÜSPANSIYON HAZIRLAMAK İÇIN KURU TOZ,8699570280022,J01DD15,Pasif,84.44
1090,ASEMAX 300 MG FİLM KAPLI TABLET,8699570090249,J01DD15,Pasif,87.24
1091,ASEMAX 600 MG FİLM KAPLI TABLET,8699570090249,J01DD15,Pasif,73.11
1112,ASIST 400 MG ORAL ÇöZELTI HAZıRLAMAK İçIN  GRANüL,8699570240255,R05CB01,Aktif,77.7
1123,ASIVIRAL %5 KREM,8699792351135,D06BB03,Aktif,80.54
1124,ASIVIRAL 200 MG TABLET,8699792011145,J05AB01,Aktif,80.7
1125,ASIVIRAL 400 MG TABLET,8699792011152,J05AB01,Aktif,81.02
1127,ASMANEX TWISTHALER 400 MCG TOZ INHALER,8699636550076,R03BA07,Pasif,78.94
1137,ASTEIN 600 MG EFERVESAN TABLET,8698890020011,R05CB01,Pasif,77.06
1142,ASTONIN-H  0.1 MG TABLET,8699808010155,H02AA02,Aktif,75.17
1143,"ASTOSAL 2,5 MG/2,5 ML NEBüLIZASYON İçIN İNHALASYON ÇöZELTISI",8699651521303,R03AC02,Aktif,90.5
1148,ATACAND 16 MG TABLET,8682340179138,C09CA06,Aktif,85.98
1149,ATACAND 4 MG TABLET,8699786010024,C09CA06,Aktif,79.34
1150,ATACAND 8 MG TABLET,8682340179121,C09CA06,Aktif,85.74
1151,ATACAND PLUS 16 MG/12.5 MG TABLET,8682340179138,C09CA06,Aktif,74.27
1178,ATEROZ 10 MG FİLM TABLET,8699569090601,C10AA05,Aktif,74.03
1179,ATEROZ 20 MG FİLM TABLET,8699569090618,C10AA05,Aktif,74.1
1180,ATEROZ 40 MG FİLM TABLET,8699569090625,C10AA05,Aktif,74.6
1181,ATEROZ 80 MG FİLM TABLET,8699569090632,C10AA05,Pasif,75.12
1185,ATIVAN EXPIDET 1 MG TABLET,8681308011114,N05BA06,Aktif,94.86
1186,ATIVAN EXPIDET 2.5 MG TABLET,8681308011121,N05BA06,Pasif,94.91
1194,ATOKSILIN 500 MG TABLET,8699717010024,J01CA04,Aktif,70.21
1197,ATOMINEX 18 MG KAPSÜL,8699502151840,N06BA09,Aktif,71.55
1198,ATOMINEX 25 MG KAPSüL,8699502151857,N06BA09,Aktif,70.22
1199,ATOMINEX 40 MG KAPSÜL,8699502151864,N06BA09,Aktif,70.33
1200,ATOMINEX 60 MG KAPSüL,8699502151871,N06BA09,Aktif,70.33
1201,ATOMINEX 80 MG KAPSüL,8699502151888,N06BA09,Aktif,70.8
1208,ATOR 10 MG FİLM TABLET,8699536090153,C10AA05,Aktif,78.65
1209,ATOR 20  MG FİLM TABLET,8699536090160,C10AA05,Aktif,78.7
1210,ATOR 40 MG FILM TABLET,8699536090177,C10AA05,Aktif,85.85
1211,ATOR 80  MG FİLM TABLET,8699536090962,C10AA05,Aktif,79.48
1212,ATOR40  MG FİLM TABLET,8699536090177,C10AA05,Aktif,76.37
1213,"ATRASYL 25 MG/2,5 ML IV ENJEKSIYON VE İNFÜZYON İÇIN ÇÖZELTI İÇEREN AMPUL",8681697750007,M03AC04,Pasif,73.87
1214,ATRASYL 50 MG/5 ML IV ENJEKSIYON VE İNFÜZYON İÇIN ÇÖZELTI İÇEREN AMPUL,8681697750014,M03AC04,Pasif,73.04
1215,ATRIVO STERI-NEB 250 MCG /1 ML NEBÜLIZASYON IÇIN INHALASYON ÇÖZELTISI IÇEREN TEK DOZLUK AMPUL,8699638523832,R03BB01,Pasif,88.27
1216,ATRİVO STERİ-NEB 250 MCG/1 ML NEBÜLIZASYON İÇIN İNHALASYON ÇÖZELTISI İÇEREN TEK DOZLUK AMPUL,8699638523832,R03BB01,Pasif,78.96
1217,ATRIVO STERI-NEB 500MCG/2ML NEBULIZASYON İÇIN İNHALASYON ÇÖZELTISI İÇEREN TEK DOZLUK AMPUL,8699638523832,R03BB01,Pasif,82.72
1220,ATROPİN SÜLFAT 0.25 MG/1 ML BIOSEL AMPUL,8699788750225,A03BA01,Pasif,78.83
1223,ATROPIN SÜLFAT BIOFARMA 0.25 MG/ 1 ML AMPUL,8699578750077,A03BA01,Pasif,95.26
1224,ATROPIN SÜLFAT BIOFARMA 0.5 MG/ 1 ML AMPUL,8699578750091,A03BA01,Pasif,94.52
1225,ATROPIN SÜLFAT BIOFARMA 1 MG/ 1 ML AMPUL,8699578750091,A03BA01,Pasif,94.08
1226,"ATROPİN SÜLFAT DROGSAN 0,25 MG/ 1 ML AMPUL",8699580750058,A03BA01,Pasif,81.04
1227,"ATROPİN SÜLFAT DROGSAN 0,5 MG/ 1 ML AMPUL",8699580750058,A03BA01,Pasif,81.4
1228,ATROPİN SÜLFAT DROGSAN 1 MG/ 1 ML AMPUL,8699580750058,A03BA01,Pasif,82.29
1229,ATROPİN SÜLFAT GALEN 1 MG/ 1 ML IV/IM/SC ENJEKSIYONLUK  ÇöZELTI,8699607751013,A03BA01,Pasif,70.76
1230,"ATROPİN SÜLFAT ONFARMA 0,5 mg/1 ml Enjeksiyonluk Çözelti",8680202600226,A03BA01,Aktif,92.36
1240,AUBAGİO 14 MG FİLM KAPLI TABLET,8699809098541,L04AK02,Aktif,80.88
1256,AVALCEPT 450 MG FİLM TABLET,8699543091662,J05AB14,Aktif,80.25
1258,AVAMYS 27.5 MCG BURUN SPREYI,8699522541379,R01AD12,Aktif,83.0
1259,"AVAMYS 27.5 MIKROGRAM BURUN SPREYI, SÜSPANSİYON",8699522541379,R01AD12,Aktif,71.72
1270,AVERTYN 10 MG FILM TABLET,8699523090524,N06AB10,Pasif,80.4
1271,AVERTYN 20 MG FILM TABLET,8699523090531,N06AB10,Pasif,80.45
1292,AVİTOREL 10 MG FİLM TABLET,8699523090166,C10AA05,Pasif,85.74
1293,AVİTOREL 10 MG FİLM TABLET,8698778090037,C10AA05,Pasif,71.5
1294,AVİTOREL 20 MG FİLM TABLET,8699523090173,C10AA05,Pasif,85.78
1295,AVİTOREL 20 MG FİLM TABLET,8698778090051,C10AA05,Pasif,71.55
1296,AVİTOREL 40 MG FİLM TABLET,8699523090180,C10AA05,Pasif,77.3
1297,AVİTOREL 40 MG FİLM TABLET,8699523090180,C10AA05,Pasif,77.3
1298,AVİTOREL 40 MG FİLM TABLET,8699523090166,C10AA05,Pasif,83.51
1302,"AVODART 0,5 MG YUMUŞAK KAPSÜL",8699522196906,G04CB02,Aktif,97.35
1303,"AVONEX 30 MCG/0,5 ML KULLANIMA HAZIR DOLU ENJEKSİYON KALEMİ İÇİNDE ENJEKSİYONLUK ÇÖZELTİ",8699783950033,L03AB07,Aktif,76.6
1305,AVORAN 14 MG FILM KAPLı TABLET,8699536093765,L04AK02,Aktif,90.71
1308,"AXEPARİN  8000  ANTİ-XA  IU/0,8  ML ENJEKSİYONLUK  ÇÖZELTİ İÇEREN  KULLANIMA HAZIR  ENJEKTÖR",8699844951122,B01AB05,Aktif,72.18
1309,AXEPARİN 10000 ANTİ-XA IU/1 ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ENJEKTÖR,8699844951122,B01AB05,Aktif,73.1
1310,"AXEPARİN 2000 ANTİ-XA IU/0,2 ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ENJEKTÖR",8699844951122,B01AB05,Aktif,73.93
1311,"AXEPARİN 4000 ANTİ-XA IU/0,4 ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ENJEKTÖR",8699844951122,B01AB05,Aktif,72.84
1312,"AXEPARİN 6000 ANTİ-XA IU/0,6 ML ENJEKSİYONLUK ÇÖZELTİ İÇEREN KULLANIMA HAZIR ENJEKTÖR",8699844951122,B01AB05,Aktif,76.63
1318,AXIVOL 2.5MG/5ML ŞURUP,8699514570035,R06AX27,Pasif,89.71
1322,AYRA 16 MG TABLET,8699536011400,C09CA06,Aktif,78.15
1323,AYRA 16/12.5 MG TABLET,8699536011400,C09CA06,Aktif,76.36
1324,AYRA 4 MG TABLET,8699536011424,C09CA06,Aktif,74.72
1325,AYRA 8  MG TABLET,8699536011424,C09CA06,Aktif,77.96
1327,AZADİN 100 MG SC ENJEKSIYONLUK SüSPANSIYON  IçIN TOZ IçEREN FLAKON,8699828770435,L01BC07,Pasif,84.11
1330,AZATHIOPRINE PCH 50 MG TABLET,8699638012046,L04AX01,Pasif,85.03
1331,AZATU 100 MG SC ENJEKSIYONLUK SüSPANSIYON HAZıRLAMAK İçIN TOZ,8699650271223,L01BC07,Aktif,86.23
1338,Azelderm 30 g Krem,8699561350123,D10AX03,Aktif,82.19
1342,"AZENOSE 0,14 MG/PüSKüRTME BURUN SPREYI, ÇöZELTI",8699293545965,R01AC03,Aktif,84.89
1354,AZINEX 30MG/5ML ŞURUP,8699844570750,R05DB27,Aktif,79.98
1376,B LAKTAM 1G IM/IV ENJEKTABL TOZ İÇEREN FLAKON,8699541274005,J01CG01,Pasif,81.57
1386,BACLOFEN SİNTETİCA İNTRATEKAL 0.05 MG/1 ML İNFÜZYONLUK ÇÖZELTİ,8680885575262,M03BX01,Aktif,74.74
1387,BACLOFEN SİNTETİCA İNTRATEKAL 10 MG/20 ML İNFÜZYONLUK ÇÖZELTİ,8680885575262,M03BX01,Aktif,76.25
